id;name;link;specialization;films_years;description;path_to_folder
942;Ирина Таранник;https://www.kinopoisk.ru/name/1996423;Актриса;39, 2008 — 2022;Я думал, ты будешь всегда,Лучше, чем люди,Хозяин,Дама с собачкой,Родная мачеха,Судьба по имени любовь;actors_ussr_russia/942
4196;Андрей Янайт;https://www.kinopoisk.ru/name/4362279;Актер дубляжа,Актер;66, 2011 — 2022;Новенький;actors_ussr_russia/4196
9080;Aspen Romanoff;https://www.kinopoisk.ru/name/4773630;Актриса;6, 2004 — 2015;;actors_ussr_russia/9080
15587;Александра Белова;https://www.kinopoisk.ru/name/3367497;Актриса;3, 2013 — 2023;Баба Мороз и тайна Нового года;actors_ussr_russia/15587
12337;Ксения Драгунская;https://www.kinopoisk.ru/name/1827630;Сценарист;4, 2000 — 2018;;actors_ussr_russia/12337
17207;Анна Дмитриева;https://www.kinopoisk.ru/name/3332170;Актриса;1, 2010 — 2010;;actors_ussr_russia/17207
7444;Иван Ефремов;https://www.kinopoisk.ru/name/2872898;Актер,Актер дубляжа;20, 2009 — 2023;Чижик-Пыжик возвращается,Казанова в России. Тайная миссия,Гадалка,Седьмая руна;actors_ussr_russia/7444
13953;Inna Bakelman;https://www.kinopoisk.ru/name/4086100;Актриса;9, 2011 — 2018;;actors_ussr_russia/13953
15588;Владимир Соловьев;https://www.kinopoisk.ru/name/2969606;Продюсер;19, 2012 — 2017;;actors_ussr_russia/15588
12338;Анастасия Бартяева;https://www.kinopoisk.ru/name/4161784;Актриса дубляжа,Актриса;4, 2014 — 2015;;actors_ussr_russia/12338
26838;Мгер Мкртчян;https://www.kinopoisk.ru/name/1475508;Сценарист,Режиссер,Продюсер;8, 2007 — 2017;Линия;actors_ussr_russia/26838
944;Галина Петрова;https://www.kinopoisk.ru/name/75799;Актриса;152, 1978 — 2023;Крутой маршрут,Дежа вю,Вор,Орел и решка,Глаза,Между нами, девочками,Однолюбы,Брак по завещанию,Братья по обмену,Рожденная звездой;actors_ussr_russia/944
4198;Ирина Нельсон;https://www.kinopoisk.ru/name/1543770;Актриса;5, 2016 — 2016;;actors_ussr_russia/4198
46429;Влада Андрющенко;https://www.kinopoisk.ru/name/6958999;Актриса;7, 2018 — 2021;Доктор Надежда;actors_ussr_russia/46429
2577;Мухтар Гусенгаджиев;https://www.kinopoisk.ru/name/1573421;Актер;36, 1974 — 2014;Карпов,Бессонница,Петр Первый. Завещание,Топтуны,Ералаш;actors_ussr_russia/2577
10710;Мария Шенцева;https://www.kinopoisk.ru/name/3666618;Актриса;2, 2014 — 2016;Я не вернусь;actors_ussr_russia/10710
35703;Павел Дувидзон;https://www.kinopoisk.ru/name/257160;Продюсер,Директор фильма;20, 1983 — 2015;Мичман Хорнблауэр: Равные шансы,Мичман Хорнблауэр: Экзамен на лейтенанта,Сабля Шарпа,Битва Шарпа,Золото Шарпа,Приключения королевского стрелка Шарпа;actors_ussr_russia/35703
43208;Антон Бутаков;https://www.kinopoisk.ru/name/2949446;Актер,Режиссер;6, 2011 — 2023;;actors_ussr_russia/43208
22093;Денис Байрак;https://www.kinopoisk.ru/name/7194175;Композитор;1, 2023 — 2023;;actors_ussr_russia/22093
31429;Дмитрий Шуров;https://www.kinopoisk.ru/name/1742397;Композитор,Актер;14, 2006 — 2019;Папик;actors_ussr_russia/31429
945;Георгий Юматов;https://www.kinopoisk.ru/name/174335;Актер,Актер дубляжа;90, 1941 — 2016;Офицеры,Разные судьбы,Герои Шипки,Не забудь... станция Луговая,Педагогическая поэма,Судьба,ТАСС уполномочен заявить…;actors_ussr_russia/945
13955;Василий Карташов;https://www.kinopoisk.ru/name/4742831;Актер;4, 2007 — 2018;Со дна вершины,Бесы;actors_ussr_russia/13955
15590;Михаил Соколов;https://www.kinopoisk.ru/name/1205147;Актер;10, 2004 — 2022;;actors_ussr_russia/15590
4200;Андрей Шимко;https://www.kinopoisk.ru/name/1112822;Актер,Режиссер;82, 1997 — 2023;Небесный суд,Дружина,Ментовские войны 7,Янычар,Небесный суд,Чужой район 3;actors_ussr_russia/4200
7447;Серафима Соловьёва;https://www.kinopoisk.ru/name/5448820;Актриса;19, 2018 — 2024;Бедные смеются, богатые плачут,Полицейский с Рублёвки. Мы тебя найдём,Алекс Лютый. Дело Шульца,Дама с собачкой;actors_ussr_russia/7447
946;Юлия Куварзина;https://www.kinopoisk.ru/name/1235076;Актриса;40, 2003 — 2024;У каждого своя война,Мама,Палач,Доктор Преображенский,Ералаш;actors_ussr_russia/946
10712;Лусик Карапетян;https://www.kinopoisk.ru/name/6172598;Актриса;1, 2021 — 2021;;actors_ussr_russia/10712
35707;Руфат Гасанов;https://www.kinopoisk.ru/name/2062156;Монтажер,Режиссер,Продюсер,Сценарист,Оператор;18, 2009 — 2020;;actors_ussr_russia/35707
17211;Виолетта Титовская;https://www.kinopoisk.ru/name/7163852;Актриса,Актриса дубляжа;8, 2019 — 2023;Вампиры средней полосы,Следствие вели...;actors_ussr_russia/17211
26849;Игорь Крутой;https://www.kinopoisk.ru/name/277410;Композитор,Продюсер,Актер,Директор фильма;29, 1974 — 2023;Мадмуазель Живаго;actors_ussr_russia/26849
947;Иван Фоминов;https://www.kinopoisk.ru/name/2932119;Актер;30, 2012 — 2023;Ника,Многоэтажка,Бизон: Дело манекенщицы,Лада Голд,С нуля,Мир! Дружба! Жвачка!,Лучше, чем люди;actors_ussr_russia/947
9085;Светлана Дикаанидас;https://www.kinopoisk.ru/name/1752329;Актриса;10, 1998 — 2015;;actors_ussr_russia/9085
12342;Максим Говорющенко;https://www.kinopoisk.ru/name/3890095;Актер,Монтажер,Оператор,Актер дубляжа,Сценарист;8, 2013 — 2016;Семейный бизнес;actors_ussr_russia/12342
15592;Никита Чеботарёв;https://www.kinopoisk.ru/name/2460902;Актер;3, 2009 — 2015;;actors_ussr_russia/15592
10713;Денис Казандайкин;https://www.kinopoisk.ru/name/3099348;Актер;17, 2009 — 2022;Африка,Триггер,Легавый,Московская борзая,Власик. Тень Сталина;actors_ussr_russia/10713
20469;Евгений Шибе;https://www.kinopoisk.ru/name/4838340;Режиссер;1, 2014 — 2014;;actors_ussr_russia/20469
2580;Елена Борзунова;https://www.kinopoisk.ru/name/122801;Актриса дубляжа,Актриса,Режиссер дубляжа;236, 1971 — 2022;Единица «с обманом»,Однажды двадцать лет спустя,Криминальный талант,Танцующие призраки,Самурай Джек;actors_ussr_russia/2580
948;Игорь Лях;https://www.kinopoisk.ru/name/290008;Актер;17, 1984 — 2014;Любовь и голуби,Жажда,Тариф Новогодний,Жизнь и судьба;actors_ussr_russia/948
4202;Ольга Калашникова;https://www.kinopoisk.ru/name/916093;Актриса;19, 2004 — 2023;Триггер,Нулевой пациент,Штрафбат,Вольная грамота;actors_ussr_russia/4202
9086;Владимир Скуйбин;https://www.kinopoisk.ru/name/270685;Режиссер,Сценарист;4, 1957 — 1962;Жестокость,На графских развалинах;actors_ussr_russia/9086
18846;Владислав Политик;https://www.kinopoisk.ru/name/5896057;Оператор;5, 2019 — 2023;;actors_ussr_russia/18846
10714;Денис Кирис;https://www.kinopoisk.ru/name/1663511;Актер;15, 2002 — 2020;Бригада,Красные горы;actors_ussr_russia/10714
43217;Роман Кофман;https://www.kinopoisk.ru/name/1780356;Композитор;2, 1971 — 1972;;actors_ussr_russia/43217
17213;Серафим Туликов;https://www.kinopoisk.ru/name/727384;Композитор;5, 1954 — 2001;;actors_ussr_russia/17213
2581;Кристина Юдичева;https://www.kinopoisk.ru/name/5430391;Актриса;29, 2010 — 2024;Молодёжка,Золотое дно,Скорая помощь 5,Полицейский с Рублёвки. Мы тебя найдём,Диагноз «Везучая»;actors_ussr_russia/2581
5833;Екатерина Королева;https://www.kinopoisk.ru/name/5898945;Актриса;39, 2000 — 2023;Первый отдел,Шеф. Возвращение,Филин,Король и Шут,Спросите медсестру;actors_ussr_russia/5833
35713;Ксения Бугримова;https://www.kinopoisk.ru/name/3715018;Продюсер,Режиссер,Сценарист,Монтажер;10, 2005 — 2022;Просто кухня;actors_ussr_russia/35713
22098;Павел Михалицын;https://www.kinopoisk.ru/name/10129842;Оператор,Монтажер;2, 2023 — 2023;;actors_ussr_russia/22098
950;Дмитрий Наумов;https://www.kinopoisk.ru/name/2335823;Актер,Сценарист,Режиссер;4, 2010 — 2015;;actors_ussr_russia/950
4204;Василий Копейкин;https://www.kinopoisk.ru/name/3918595;Актер;28, 2013 — 2024;Лёд 3,Серебряные коньки,По-мужски,Зеленый мэр,Регби,Десять дней до весны,Химера,Дылды;actors_ussr_russia/4204
12345;Наталья Штурм;https://www.kinopoisk.ru/name/4716590;Актриса;4, 2001 — 2010;;actors_ussr_russia/12345
